Year,Month,Day,UWnd
1960,4,13,27.633703
1960,4,14,25.761709
1960,4,15,22.354712
1960,4,16,19.784395
1960,4,17,19.78899
1960,4,18,20.136896
1960,4,19,18.2761
1960,4,20,15.516279
1960,4,21,12.23093
1960,4,22,10.131017
1960,4,23,7.4669976
1960,4,24,6.9071226
1960,4,25,6.482255
1960,4,26,6.9626336
1960,4,27,8.2278786
1960,4,28,9.2154226
1960,4,29,9.9639692
1960,4,30,11.304706
1960,5,1,10.129042
1960,5,2,10.461336
1960,5,3,11.858518
1960,5,4,14.542459
1960,5,5,15.672756
1960,5,6,17.090523
1960,5,7,18.10404
1960,5,8,17.426863
1960,5,9,14.213167
1960,5,10,11.772388
1960,5,11,12.112226
1960,5,12,12.994804
1960,5,13,13.3
1960,5,14,11.459238
1960,5,15,11.289077
1960,5,16,13.083916
1960,5,17,13.051174
1960,5,18,10.845278
1960,5,19,10.169199
1960,5,20,10.831194
1960,5,21,10.510526
1960,5,22,9.876564
1960,5,23,10.270262
1960,5,24,10.126289
1960,5,25,12.143433
1960,5,26,14.645507
1960,5,27,15.708962
1960,5,28,14.555449
1960,5,29,14.999523
1960,5,30,16.325575
1960,5,31,16.802443
1960,6,1,16.324532
1960,6,2,15.000527
1960,6,3,13.700921
1960,6,4,12.146363
1960,6,5,13.500932
1960,6,6,15.407663
1960,6,7,16.695894
1960,6,8,16.939699
1960,6,9,17.994642
1960,6,10,19.438452
1960,6,11,21.050339
1960,6,12,21.020397
1960,6,13,19.262486
1960,6,14,19.311687
1960,6,15,19.778196
1960,6,16,19.282206
1960,6,17,17.395178
1960,6,18,13.435445
1960,6,19,11.736547
1960,6,20,13.555114
1960,6,21,15.603497
1960,6,22,16.284729
1960,6,23,16.120289
1960,6,24,16.765678
1960,6,25,17.116085
1960,6,26,14.533933
1960,6,27,12.735751
1960,6,28,13.234144
1960,6,29,14.068324
1960,6,30,14.526313
1960,7,1,14.893634
1960,7,2,14.57777
1960,7,3,15.206947
1960,7,4,15.12271
1960,7,5,16.233446
1960,7,6,16.480179
1960,7,7,16.10693
1960,7,8,17.062466
1960,7,9,18.722662
1960,7,10,18.240486
1960,7,11,17.344248
1960,7,12,17.301926
1960,7,13,16.723047
1960,7,14,18.88382
1960,7,15,19.347334
1960,7,16,18.893421
1960,7,17,17.040028
1960,7,18,17.515928
1960,7,19,17.608273
1960,7,20,17.645271
1960,7,21,17.420979
1960,7,22,16.563154
1960,7,23,16.170403
1960,7,24,15.972157
1960,7,25,16.127747
1960,7,26,16.474335
1960,7,27,17.270708
1960,7,28,15.907872
1960,7,29,14.713305
1960,7,30,15.396421
1960,7,31,14.929086
1960,8,1,15.370262
1960,8,2,14.586208
1960,8,3,12.989404
1960,8,4,12.0059
1960,8,5,12.40009
1960,8,6,12.878605
1960,8,7,12.438208
1960,8,8,13.450164
1960,8,9,13.004595
1960,8,10,13.193815
1960,8,11,16.396242
1960,8,12,18.61797
1960,8,13,19.107664
1960,8,14,17.858915
1960,8,15,17.331505
1960,8,16,17.415905
1960,8,17,17.209156
1960,8,18,16.888763
1960,8,19,17.811384
1960,8,20,17.53857
1960,8,21,16.049017
1960,8,22,16.680906
1960,8,23,15.69447
1960,8,24,14.839415
1960,8,25,15.336285
1960,8,26,13.841329
1960,8,27,15.326281
1960,8,28,18.235847
1960,8,29,20.801308
1960,8,30,20.17561
1960,8,31,19.362251
1960,9,1,18.411493
1960,9,2,17.796124
1960,9,3,16.403296
1960,9,4,16.865118
1960,9,5,17.620897
1960,9,6,19.198315
1960,9,7,20.104347
1960,9,8,19.868721
1960,9,9,20.473871
1960,9,10,20.271322
1960,9,11,18.397341
1960,9,12,18.438166
1960,9,13,20.071592
1960,9,14,19.174448
1960,9,15,18.616867
1960,9,16,19.925117
1960,9,17,21.028055
1960,9,18,21.867992
1960,9,19,21.50012
1960,9,20,21.028667
1960,9,21,20.763992
1960,9,22,21.601421
1960,9,23,22.824753
1960,9,24,20.871151
1960,9,25,19.140131
1960,9,26,19.396593
1960,9,27,20.261631
1960,9,28,18.941757
1960,9,29,18.872345
1960,9,30,19.727402
1960,10,1,19.398125
1960,10,2,18.813152
1960,10,3,19.675255
1960,10,4,18.730103
1960,10,5,19.94733
1960,10,6,20.457273
1960,10,7,20.03091
1960,10,8,18.560364
1960,10,9,14.872824
1960,10,10,14.50782
1960,10,11,16.6984
1960,10,12,17.32045
1960,10,13,17.469597
1960,10,14,17.607613
1960,10,15,17.780106
1960,10,16,19.178291
1960,10,17,19.036285
1960,10,18,19.747557
1960,10,19,20.260033
1960,10,20,21.582922
1960,10,21,21.548386
1960,10,22,21.678801
1960,10,23,20.879395
