Year,Month,Day,UWnd
1950,5,28,15.644251
1950,5,29,16.130907
1950,5,30,14.970442
1950,5,31,13.887011
1950,6,1,12.642818
1950,6,2,14.003379
1950,6,3,15.944798
1950,6,4,16.535126
1950,6,5,17.301943
1950,6,6,16.90819
1950,6,7,16.202286
1950,6,8,15.963944
1950,6,9,15.338199
1950,6,10,15.359677
1950,6,11,13.914043
1950,6,12,10.811268
1950,6,13,11.522923
1950,6,14,13.029569
1950,6,15,13.375154
1950,6,16,14.310125
1950,6,17,14.725058
1950,6,18,11.839643
1950,6,19,11.290286
1950,6,20,14.867071
1950,6,21,17.326344
1950,6,22,17.324808
1950,6,23,14.893855
1950,6,24,14.203034
1950,6,25,15.465482
1950,6,26,15.803479
1950,6,27,16.615038
1950,6,28,16.700851
1950,6,29,16.188698
1950,6,30,16.28433
1950,7,1,16.725056
1950,7,2,16.429321
1950,7,3,15.67109
1950,7,4,15.402289
1950,7,5,15.743259
1950,7,6,16.270144
1950,7,7,16.902634
1950,7,8,16.716227
1950,7,9,16.970442
1950,7,10,18.404371
1950,7,11,18.980558
1950,7,12,19.25551
1950,7,13,19.356503
1950,7,14,17.861561
1950,7,15,16.832596
1950,7,16,17.714588
1950,7,17,16.266623
1950,7,18,15.890035
1950,7,19,16.547724
1950,7,20,15.982545
1950,7,21,15.094996
1950,7,22,15.015037
1950,7,23,15.281506
1950,7,24,15.394452
1950,7,25,15.398269
1950,7,26,15.135971
1950,7,27,14.949461
1950,7,28,14.731503
1950,7,29,15.602637
1950,7,30,16.358984
1950,7,31,16.007048
1950,8,1,15.572328
1950,8,2,15.101196
1950,8,3,14.633292
1950,8,4,14.963993
1950,8,5,14.473914
1950,8,6,15.139588
1950,8,7,15.917465
1950,8,8,16.098566
1950,8,9,15.164688
1950,8,10,15.936813
1950,8,11,15.254618
1950,8,12,15.154622
1950,8,13,14.984976
1950,8,14,16.642765
1950,8,15,18.022377
1950,8,16,17.721535
1950,8,17,17.196283
1950,8,18,17.229221
1950,8,19,17.250153
1950,8,20,17.762554
1950,8,21,16.678974
1950,8,22,16.458141
1950,8,23,17.650352
1950,8,24,18.341722
1950,8,25,18.706551
1950,8,26,16.956997
1950,8,27,17.64048
1950,8,28,18.26037
1950,8,29,18.749609
1950,8,30,20.300251
1950,8,31,20.901541
1950,9,1,20.897427
1950,9,2,20.44931
1950,9,3,19.875006
1950,9,4,20.164637
1950,9,5,20.872175
1950,9,6,22.529318
1950,9,7,23.140924
1950,9,8,21.188494
1950,9,9,18.427189
1950,9,10,16.146235
1950,9,11,14.477785
1950,9,12,15.199112
1950,9,13,15.115633
1950,9,14,15.865381
1950,9,15,16.746983
1950,9,16,17.338398
1950,9,17,18.345688
1950,9,18,20.219847
1950,9,19,23.371532
1950,9,20,23.588942
1950,9,21,22.265482
1950,9,22,20.228281
1950,9,23,18.42148
1950,9,24,16.636711
1950,9,25,16.218607
1950,9,26,18.580315
1950,9,27,18.908978
1950,9,28,18.286362
1950,9,29,16.674606
1950,9,30,16.253031
1950,10,1,17.035122
1950,10,2,19.560322
1950,10,3,20.962452
1950,10,4,21.22714
1950,10,5,23.032444
1950,10,6,24.879217
1950,10,7,28.044893
1950,10,8,27.776638
1950,10,9,26.698318
1950,10,10,25.165478
1950,10,11,23.539639
1950,10,12,20.505215
1950,10,13,20.543308
1950,10,14,20.507544
1950,10,15,20.711512
1950,10,16,21.714535
1950,10,17,22.731104
1950,10,18,21.963499
1950,10,19,21.609976
1950,10,20,20.671782
1950,10,21,20.866817
1950,10,22,21.139286
1950,10,23,21.282593
1950,10,24,22.084478
1950,10,25,23.091871
1950,10,26,21.53721
1950,10,27,20.91032
1950,10,28,20.610373
1950,10,29,21.760767
1950,10,30,21.680361
1950,10,31,22.571434
1950,11,1,23.218208
1950,11,2,23.906208
1950,11,3,22.381453
1950,11,4,22.803423
1950,11,5,23.891272
1950,11,6,23.239883
1950,11,7,23.84276
1950,11,8,23.757591
1950,11,9,22.495935
1950,11,10,22.539583
1950,11,11,22.107891
1950,11,12,23.002884
1950,11,13,26.069942
1950,11,14,26.271336
1950,11,15,26.384033
1950,11,16,27.278124
1950,11,17,26.291328
1950,11,18,24.350998
1950,11,19,23.324854
1950,11,20,25.807343
1950,11,21,25.558683
1950,11,22,18.179224
1950,11,23,13.376944
1950,11,24,13.917715
1950,11,25,14.638844
1950,11,26,14.253974
1950,11,27,14.60219
1950,11,28,15.921137
1950,11,29,17.917614
1950,11,30,16.547922
1950,12,1,15.157496
1950,12,2,15.721731
1950,12,3,15.907597
1950,12,4,14.895344
1950,12,5,14.202933
1950,12,6,15.23552
1950,12,7,16.897026
1950,12,8,16.24048
1950,12,9,16.619499
1950,12,10,19.022078
1950,12,11,19.166473
1950,12,12,15.524459
1950,12,13,11.996436
1950,12,14,14.509282
1950,12,15,14.16722
1950,12,16,14.608291
1950,12,17,16.707891
1950,12,18,20.307297
1950,12,19,21.341425
1950,12,20,23.505363
1950,12,21,25.367905
1950,12,22,24.070887
1950,12,23,23.069895
1950,12,24,21.87838
1950,12,25,19.764341
1950,12,26,15.255613
1950,12,27,16.969152
1950,12,28,20.733536
1950,12,29,22.559727
1950,12,30,23.631847
1950,12,31,23.464239
1951,1,1,25.361658
1951,1,2,26.930212
1951,1,3,27.533188
1951,1,4,26.911016
1951,1,5,25.844103
1951,1,6,23.93795
1951,1,7,23.19083
1951,1,8,24.620691
1951,1,9,25.653975
1951,1,10,25.133684
1951,1,11,24.650848
1951,1,12,24.077085
1951,1,13,24.830755
1951,1,14,25.374163
1951,1,15,24.024858
1951,1,16,25.294447
1951,1,17,28.421581
1951,1,18,24.45303
1951,1,19,21.996086
1951,1,20,21.895041
1951,1,21,23.291372
1951,1,22,24.722523
1951,1,23,24.39698
1951,1,24,26.012009
1951,1,25,28.223616
1951,1,26,26.481352
1951,1,27,23.724113
1951,1,28,21.217318
1951,1,29,23.467068
1951,1,30,25.737011
1951,1,31,28.441473
1951,2,1,29.650249
1951,2,2,31.570885
1951,2,3,33.731995
1951,2,4,32.973564
1951,2,5,30.27783
1951,2,6,31.419445
1951,2,7,30.98011
1951,2,8,26.720592
1951,2,9,20.581455
1951,2,10,20.847231
1951,2,11,21.340183
1951,2,12,21.561962
1951,2,13,22.929121
