Year,Month,Day,Tmin,Tmax
1941,5,12,11.110062,18.53285
1941,5,13,10.905732,20.519745
1941,5,14,13.752703,23.404706
1941,5,15,16.482557,25.84376
1941,5,16,17.58839,26.110213
1941,5,17,16.869212,23.273816
1941,5,18,14.439572,23.074802
1941,5,19,15.781918,26.470302
1941,5,20,17.625733,27.922308
1941,5,21,18.262147,28.540138
1941,5,22,18.910918,29.465037
1941,5,23,18.729202,26.826833
1941,5,24,16.089764,24.01723
1941,5,25,15.344378,26.163296
1941,5,26,18.404393,28.367318
1941,5,27,19.995424,28.765008
1941,5,28,20.60893,28.617617
1941,5,29,20.583269,27.30578
1941,5,30,20.335658,25.606181
1941,5,31,20.149687,26.597351
1941,6,1,21.022195,27.439755
1941,6,2,20.925848,26.856882
1941,6,3,20.872196,26.264325
1941,6,4,19.515758,24.960747
1941,6,5,17.909228,25.999926
1941,6,6,18.357447,27.588523
1941,6,7,20.927126,27.500154
1941,6,8,21.26522,27.66255
1941,6,9,21.718225,27.935367
1941,6,10,21.964075,28.142377
1941,6,11,21.721093,27.007414
1941,6,12,20.90312,26.577571
1941,6,13,19.4366,25.289584
1941,6,14,19.098315,25.685333
1941,6,15,18.756631,25.037587
1941,6,16,18.004106,23.076997
1941,6,17,17.437995,24.614394
1941,6,18,18.109315,26.185065
1941,6,19,19.172863,27.58364
1941,6,20,19.91137,28.133329
1941,6,21,20.738847,28.905672
1941,6,22,21.133299,28.884627
1941,6,23,21.16756,28.889337
1941,6,24,21.263869,29.308046
1941,6,25,21.818287,30.5235
1941,6,26,22.489859,30.167615
1941,6,27,22.879802,30.100844
1941,6,28,22.857674,28.601832
1941,6,29,23.007345,29.21339
1941,6,30,23.622943,30.393564
1941,7,1,24.018226,31.102175
1941,7,2,23.377755,28.543846
1941,7,3,21.545553,25.8715
1941,7,4,20.175298,24.605433
1941,7,5,19.538421,25.956883
1941,7,6,20.541796,26.964126
1941,7,7,21.385892,28.156332
1941,7,8,21.709062,28.293012
1941,7,9,22.050169,29.925613
1941,7,10,23.130544,30.913412
1941,7,11,23.329521,28.65514
1941,7,12,21.724524,26.300156
1941,7,13,21.058522,25.713965
1941,7,14,21.145535,26.50114
1941,7,15,21.570658,27.595203
1941,7,16,21.906525,27.614706
1941,7,17,21.340271,28.567172
1941,7,18,22.64201,30.67055
1941,7,19,21.817765,28.030192
1941,7,20,20.959513,28.36374
1941,7,21,21.364694,29.167001
1941,7,22,22.290514,29.971505
1941,7,23,22.670454,30.206113
1941,7,24,23.084237,30.748922
1941,7,25,23.257477,30.55678
1941,7,26,23.374669,30.956648
1941,7,27,23.789536,31.438063
1941,7,28,23.818175,31.012017
1941,7,29,24.055384,31.367218
1941,7,30,24.442621,32.461257
1941,7,31,24.455685,31.742928
1941,8,1,24.080649,30.946944
1941,8,2,23.121988,29.876375
1941,8,3,22.922606,29.583274
1941,8,4,22.466711,30.184808
1941,8,5,22.589852,29.968291
1941,8,6,22.345667,29.732025
1941,8,7,22.437179,30.493466
1941,8,8,22.536027,30.354276
1941,8,9,23.026718,31.261476
1941,8,10,23.429342,32.339638
1941,8,11,23.740432,33.109011
1941,8,12,24.202357,30.579012
1941,8,13,21.452272,28.151712
1941,8,14,21.859398,29.102875
1941,8,15,23.226476,29.76443
1941,8,16,22.306658,29.539183
1941,8,17,21.050365,29.396971
1941,8,18,22.296964,31.263329
1941,8,19,22.218993,27.92058
1941,8,20,19.741009,27.483228
1941,8,21,19.452634,28.973104
1941,8,22,20.984599,29.639137
1941,8,23,21.257474,29.012226
1941,8,24,22.128604,30.151601
1941,8,25,23.275357,30.480508
1941,8,26,23.835712,30.592053
1941,8,27,22.446175,29.018723
1941,8,28,21.658127,28.012068
1941,8,29,21.763805,28.987338
1941,8,30,22.568537,29.8812
1941,8,31,22.824708,31.053463
1941,9,1,23.142807,30.561573
1941,9,2,22.775717,29.08613
1941,9,3,22.736673,28.824867
1941,9,4,23.358176,30.011375
1941,9,5,23.442744,30.394463
1941,9,6,22.166069,30.68114
1941,9,7,22.675627,30.700886
1941,9,8,22.731029,31.864851
1941,9,9,22.597429,30.823078
1941,9,10,20.343284,27.373895
1941,9,11,18.762341,26.456057
1941,9,12,17.677017,25.712511
1941,9,13,17.917165,26.199583
1941,9,14,20.158799,26.407551
1941,9,15,21.183263,27.484117
1941,9,16,20.89839,28.189899
1941,9,17,20.967122,28.303162
1941,9,18,20.114801,28.514977
1941,9,19,19.395797,28.731706
1941,9,20,18.768506,28.719426
1941,9,21,18.197266,28.536277
1941,9,22,17.706631,28.381191
1941,9,23,17.48173,28.316937
1941,9,24,18.941721,26.710569
1941,9,25,19.49908,23.258295
1941,9,26,15.601172,22.368812
1941,9,27,13.985173,25.511798
1941,9,28,18.20336,26.639833
1941,9,29,16.536797,24.815747
1941,9,30,18.880878,29.01646
1941,10,1,18.227337,27.251766
1941,10,2,19.866511,27.225905
1941,10,3,20.876561,24.862571
1941,10,4,21.308385,26.963049
1941,10,5,21.937775,28.028535
1941,10,6,21.140364,28.731645
1941,10,7,21.149093,27.194567
1941,10,8,18.042315,25.395517
1941,10,9,18.793866,27.857255
1941,10,10,17.018902,23.603561
1941,10,11,11.151189,20.957944
1941,10,12,12.44514,23.833211
1941,10,13,14.093134,26.01997
1941,10,14,17.902063,25.202452
1941,10,15,17.017646,22.049866
1941,10,16,14.329284,19.443208
1941,10,17,15.068252,19.723701
1941,10,18,16.10984,22.404643
1941,10,19,16.377601,24.0567
1941,10,20,16.536786,25.316501
1941,10,21,17.30161,25.47891
1941,10,22,16.751605,25.059936
1941,10,23,17.369707,24.742523
