Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1925,11,3.4255921,15.714119,-2.4274876,9.241737,9.5722478,3.4058487
1925,12,-1.2410165,10.396752,-5.5993954,4.162706,4.5794198,-0.71656026
1926,1,-0.93590469,9.8768558,-8.0777186,2.666765,4.4626412,-2.6950719
1926,2,2.130049,14.270508,-5.0043089,6.0877782,8.2027919,0.55876025
1926,3,1.9562512,13.777858,-4.095384,9.7105287,7.8703875,2.8165246
1926,4,6.7273097,20.638663,1.4001295,16.558711,13.6856,8.9818624
1926,5,13.22395,27.909584,6.799127,21.889912,20.575877,14.345317
1926,6,17.162718,30.478343,10.308267,26.125173,23.821897,18.219014
1926,7,19.455218,32.740854,13.516545,29.898607,26.100575,21.710181
1926,8,20.557332,32.234838,12.778462,28.156643,26.398929,20.473517
1926,9,18.412774,30.075559,6.9860059,21.638669,24.247353,14.314833
1926,10,11.445699,23.834777,3.6573094,17.497091,17.642898,10.579474
1926,11,2.1296058,14.631104,-1.9594069,8.7278959,8.3828562,3.3898299
1926,12,1.2020959,12.186575,-8.455665,2.0907591,6.6980762,-3.1711898
1927,1,-0.018134426,11.367808,-8.7656586,2.1980661,5.6780609,-3.2603542
1927,2,5.0095303,16.74307,-6.2559044,4.717457,10.878837,-0.8545664
1927,3,5.6471725,17.600318,-2.4021869,9.4846146,11.62593,3.5412989
1927,4,11.321114,23.621709,1.5893621,14.781312,17.474372,8.1862727
1927,5,14.892371,27.152508,5.9318886,18.632284,21.025067,12.284608
1927,6,17.979099,29.422349,10.443403,24.817111,23.703615,17.634701
1927,7,19.411591,32.362206,13.090731,28.690286,25.89139,20.892878
1927,8,17.897065,30.329741,11.554849,27.022983,24.112549,19.290606
1927,9,16.775072,30.912341,8.6448879,22.951659,23.850332,15.800174
1927,10,10.479677,26.137001,4.2436403,18.664694,18.321456,11.450221
1927,11,6.9658246,19.544454,-1.0483662,9.2090674,13.260642,4.0838571
