Year,Month,Day,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1900,6,21,15.756446,27.01041,14.868851,27.489071,21.383428,21.178961
1900,6,22,17.417444,28.574957,15.146404,27.978886,22.996201,21.562645
1900,6,23,18.308584,28.841118,14.911453,28.107826,23.574851,21.50964
1900,6,24,19.090675,28.695391,15.245231,28.853796,23.893033,22.049513
1900,6,25,20.0028,29.536306,15.926833,29.443375,24.769553,22.685104
1900,6,26,20.494976,30.250147,16.064184,29.50396,25.372561,22.784072
1900,6,27,21.321514,30.912712,16.664494,29.766722,26.117113,23.215608
1900,6,28,21.895002,31.688152,16.869862,29.778854,26.791577,23.324358
1900,6,29,21.509535,32.272266,16.098631,28.957375,26.890901,22.528003
1900,6,30,20.83042,32.043793,14.742176,27.86622,26.437106,21.304198
1900,7,1,20.197876,31.769413,14.092377,26.87447,25.983644,20.483423
1900,7,2,20.994432,32.130085,14.342614,26.907574,26.562259,20.625094
1900,7,3,21.770611,31.960075,15.05135,26.947834,26.865343,20.999592
1900,7,4,21.659056,31.855917,15.544621,27.178219,26.757486,21.36142
1900,7,5,21.396059,32.229576,15.607065,27.437628,26.812818,21.522346
1900,7,6,21.651115,33.032269,15.46961,27.95031,27.341692,21.70996
1900,7,7,22.02816,33.494717,15.567223,28.811346,27.761438,22.189284
1900,7,8,21.545816,33.411766,15.25422,29.236101,27.478791,22.245161
1900,7,9,18.705599,31.633265,15.483122,29.148609,25.169432,22.315866
1900,7,10,18.685993,32.850563,16.044987,29.669764,25.768278,22.857375
1900,7,11,20.543636,33.31208,16.528694,30.099396,26.927858,23.314045
1900,7,12,20.560564,32.969818,16.77035,30.275892,26.765191,23.523121
1900,7,13,20.058641,32.039684,16.271252,29.630987,26.049163,22.951119
1900,7,14,19.900024,31.422937,15.724356,28.295584,25.661481,22.00997
1900,7,15,20.48637,30.743475,15.382721,27.532917,25.614923,21.457819
1900,7,16,20.824398,30.376865,14.820833,27.341015,25.600632,21.080924
1900,7,17,20.961857,30.744026,14.896137,28.584322,25.852942,21.74023
1900,7,18,20.168695,31.17449,15.748577,29.117865,25.671593,22.433221
1900,7,19,20.616068,31.353859,15.07584,28.643347,25.984963,21.859593
1900,7,20,20.7787,31.247614,14.914581,28.663759,26.013157,21.78917
1900,7,21,20.252737,31.530123,15.890438,29.542324,25.89143,22.716381
1900,7,22,20.277882,32.108871,16.623932,30.072515,26.193377,23.348224
1900,7,23,20.621893,32.208229,16.732533,29.442102,26.415061,23.087317
1900,7,24,20.636236,31.946339,16.72884,29.360929,26.291287,23.044885
1900,7,25,20.89262,31.347849,16.458645,29.243578,26.120234,22.851111
1900,7,26,19.979853,30.784882,16.425901,29.349543,25.382367,22.887722
1900,7,27,19.210653,31.033432,16.304201,29.558479,25.122043,22.93134
1900,7,28,19.272808,31.454422,16.211048,29.741587,25.363615,22.976317
1900,7,29,19.898323,31.343826,16.291767,29.785812,25.621075,23.03879
1900,7,30,19.616983,32.028145,17.036854,30.484943,25.822564,23.760899
1900,7,31,18.853191,33.115273,17.319445,31.164515,25.984232,24.24198
1900,8,1,19.278307,33.477299,18.044827,31.399221,26.377803,24.722024
1900,8,2,19.164202,33.992107,17.443548,31.222496,26.578155,24.333022
1900,8,3,20.06624,34.437519,16.697775,30.565502,27.25188,23.631639
1900,8,4,20.520817,34.120319,16.24374,29.595236,27.320568,22.919488
1900,8,5,20.374941,33.461887,16.052597,29.039719,26.918414,22.546158
1900,8,6,20.207954,32.663521,15.918097,28.792986,26.435738,22.355541
1900,8,7,20.196026,32.309013,16.304178,28.886574,26.25252,22.595376
1900,8,8,19.962685,33.082298,16.579674,29.203585,26.522491,22.891629
1900,8,9,20.312595,34.115501,16.695087,29.327602,27.214048,23.011345
1900,8,10,20.504776,34.792934,16.521221,29.198517,27.648855,22.859869
1900,8,11,20.845654,34.774635,16.313251,29.182667,27.810144,22.747959
1900,8,12,21.221704,34.836266,15.760468,28.935785,28.028985,22.348127
1900,8,13,21.97501,34.846119,16.030973,29.215422,28.410564,22.623198
1900,8,14,21.915419,35.165325,16.439047,29.734613,28.540372,23.08683
1900,8,15,21.962547,34.974926,16.493359,29.790369,28.468737,23.141864
