Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1871,3,3.0520711,2.1602089,0.53579998,0.68513232,2.7009501,1.2513456
1871,4,1.3052108,1.3746418,0.1323254,-0.34570315,1.1247752,0.38337684
1871,5,1.1704227,0.63869584,-0.098054297,0.60175097,-0.022748295,1.3357786
1871,6,2.1967263,0.66090161,0.080024906,1.3812318,1.1175128,1.9751182
1871,7,1.4031137,-0.78903306,0.01571974,-0.6954748,-0.22491549,0.70381367
1871,8,1.0460067,-0.37969169,-0.59895712,-0.14110923,0.60112906,0.65636861
1871,9,-1.8047941,-2.2630358,-0.92273819,-1.0054251,-2.0774667,-0.19804513
1871,10,1.0387083,-0.070360303,-1.0786031,-1.1169667,0.42539206,-0.50373149
1871,11,-0.56140387,-2.6658597,-2.23365,-3.5386848,-1.2661003,-2.5765605
1871,12,-2.8760929,-3.0194073,-2.6793284,-2.848382,-1.4372261,-1.9229047
1872,1,-0.52796978,-1.6263371,-0.80605668,-0.59742737,-1.6547353,-0.48282608
1872,2,-0.034213632,-0.53432876,-0.18299191,0.46868378,-0.2266331,0.18861671
1872,3,-1.970628,-3.4773946,-2.1398833,-1.6932602,-2.2300603,-1.253714
1872,4,1.9819617,0.39903188,-0.89880311,-1.0825337,0.90050822,-0.60313272
1872,5,1.3170725,0.40091571,0.04642738,-0.09824577,0.7813642,0.51475865
1872,6,1.9183415,0.53856331,0.40225792,0.55363667,0.51104325,0.79212576
1872,7,1.1984155,0.33957595,-0.58536088,-0.78667414,0.19544059,-0.28361672
1872,8,1.8693292,0.22196816,-0.23202054,-0.37800068,0.49173608,0.048646815
1872,9,0.2457311,-0.096177347,-0.68196779,-1.0226369,-0.089199401,-0.57635164
1872,10,-0.91521221,-0.93466818,-1.0428469,-0.21642728,-1.2576718,-0.55813611
1872,11,-3.2548339,-4.2942991,-3.5544469,-3.7454252,-3.7538579,-3.4484425
1872,12,-3.7794945,-4.866497,-3.5428538,-2.8961861,-4.0981078,-3.1466608
1873,1,-1.8341169,-2.6768417,-1.3949044,-0.6220029,-1.9598118,-0.63841033
1873,2,0.22753701,-0.48492274,-2.8966019,-1.8931248,0.57254046,-2.0432637
1873,3,-0.69288415,-1.297076,-0.38485616,1.0290432,-0.87883615,0.36893782
1873,4,-0.86588812,-2.1410596,-2.1578491,-1.8694838,-1.2281551,-1.6035266
1873,5,1.1045055,-1.0286725,-1.0449051,-1.6067123,-0.029202741,-0.97728872
1873,6,2.0316577,-0.20015511,0.42943397,0.55822301,0.71657389,0.77995294
1873,7,0.74824142,-1.2355161,-0.074474305,-0.44897863,-0.33649397,0.11067129
1873,8,0.76864195,0.11834052,0.041214798,-0.62884408,-0.038132813,-0.02281609
1873,9,-0.60989988,-0.61191648,-1.6332967,-1.2650173,-0.90013695,-1.0036895
1873,10,-2.3461981,-2.1803317,-2.785888,-2.4343588,-2.6152186,-2.3432977
1873,11,-2.0739725,-1.5430715,-1.45525,-0.3857117,-1.4083254,-0.60068041
1873,12,0.7806558,0.049283665,-1.8243088,-1.7044568,0.92445332,-1.6529374
1874,1,1.472847,1.1899022,0.34644645,0.15784173,2.0444152,0.70332521
1874,2,1.2816894,-0.28725716,-2.2040915,-2.300415,1.2062078,-1.9563403
1874,3,1.3243455,-0.14789413,-1.8607273,-2.0665324,1.022686,-1.608026
1874,4,-2.5579829,-4.2543225,-2.3886943,-3.0715435,-3.0650337,-2.40681
1874,5,0.86786461,0.75564086,0.63532186,0.91783452,1.0402851,1.0742118
1874,6,1.5888883,1.0197002,0.23638178,0.01162705,1.5171058,0.69722599
1874,7,0.62690884,0.14105625,0.11949421,0.62140536,0.42716786,0.9235124
1874,8,1.3887576,1.3955396,-0.073340885,-0.1601986,1.1090766,0.34497789
1874,9,0.52329016,-0.028670413,-0.49540851,-0.41059944,0.073289543,-0.20103933
1874,10,0.3373585,-0.13306092,0.21435967,-0.057107918,-0.40240785,0.10393656
1874,11,0.22903885,-0.23074913,-1.2976445,-1.6688709,0.26566637,-1.2049608
1874,12,1.3712034,0.34458947,-0.39459911,-0.28930753,1.1942536,-0.093989469
1875,1,-2.422678,-4.0828896,-5.1978664,-5.3238726,-2.285913,-4.8441424
1875,2,-3.3478186,-2.4901502,-4.6661654,-4.2685533,-2.4438682,-3.958895
