Year,Month,Day,MCI
1960,6,16,-0.20758083
1960,6,17,-0.3331348
1960,6,18,-0.068923205
1960,6,19,-0.1808898
1960,6,20,-0.18426403
1960,6,21,-0.012205984
1960,6,22,0.022713264
1960,6,23,-0.0047493968
1960,6,24,-0.12656465
1960,6,25,-0.11051764
1960,6,26,0.025811559
1960,6,27,0.049600404
1960,6,28,-0.0057249768
1960,6,29,-0.041799225
1960,6,30,-0.020594994
1960,7,1,-0.021397233
1960,7,2,-0.026274877
1960,7,3,-0.059507255
1960,7,4,-0.041587759
1960,7,5,0.078942388
1960,7,6,0.044708483
1960,7,7,-0.0014720643
1960,7,8,0.12437691
1960,7,9,0.17419116
1960,7,10,0.20495009
1960,7,11,0.20822339
1960,7,12,0.10978602
1960,7,13,-0.091381639
1960,7,14,-0.19394714
1960,7,15,-0.13407938
1960,7,16,-0.19214869
1960,7,17,-0.40086958
1960,7,18,-0.4203541
1960,7,19,-0.31988198
1960,7,20,-0.070220016
1960,7,21,-0.036199763
1960,7,22,-0.12704223
1960,7,23,-0.14903192
1960,7,24,0.031793758
1960,7,25,0.020938477
1960,7,26,-0.19465779
1960,7,27,-0.40101394
1960,7,28,-0.46262297
1960,7,29,-0.40576082
1960,7,30,-0.39291292
1960,7,31,-0.38408473
1960,8,1,-0.15759464
1960,8,2,0.096659184
1960,8,3,0.0069318069
1960,8,4,-0.054907843
1960,8,5,-0.022131722
1960,8,6,0.045735803
1960,8,7,-0.011660109
1960,8,8,-0.091918223
1960,8,9,-0.059520192
1960,8,10,-0.33110049
1960,8,11,-0.50597513
1960,8,12,-0.4652555
1960,8,13,-0.32330316
1960,8,14,-0.26238096
1960,8,15,-0.045564551
1960,8,16,0.26370656
1960,8,17,0.28813156
1960,8,18,-0.011063693
1960,8,19,0.034528889
1960,8,20,-0.029479172
1960,8,21,-0.1544182
1960,8,22,-0.037648432
1960,8,23,0.061097968
1960,8,24,0.12248834
1960,8,25,0.19091521
1960,8,26,-0.026544256
1960,8,27,-0.019488651
1960,8,28,0.15099007
1960,8,29,0.078007571
1960,8,30,-0.042292871
1960,8,31,0.013331389
1960,9,1,0.1854682
1960,9,2,0.22292714
1960,9,3,0.086730219
1960,9,4,0.017287746
1960,9,5,0.10147752
1960,9,6,0.30487138
1960,9,7,0.29867336
1960,9,8,0.10392536
1960,9,9,-0.24830753
1960,9,10,-0.31420141
1960,9,11,-0.46018687
1960,9,12,-0.6316455
1960,9,13,-0.48742795
1960,9,14,-0.21134117
1960,9,15,-0.15266643
1960,9,16,0.07130377
1960,9,17,-0.012270009
1960,9,18,-0.11065469
1960,9,19,-0.16036627
1960,9,20,0.011728872
1960,9,21,0.22439462
1960,9,22,0.025958184
1960,9,23,-0.0013243183
1960,9,24,0.14089066
1960,9,25,-0.13441101
1960,9,26,-0.017833341
1960,9,27,-0.17634425
1960,9,28,-0.34434843
1960,9,29,-0.39071566
1960,9,30,-0.24636202
1960,10,1,-0.08364179
1960,10,2,-0.09519998
1960,10,3,-0.06577722
1960,10,4,-0.11594214
1960,10,5,-0.24091107
1960,10,6,-0.41186276
1960,10,7,-0.22380084
1960,10,8,-0.042258944
1960,10,9,0.25167102
1960,10,10,0.38468593
1960,10,11,0.21730879
1960,10,12,0.30820918
1960,10,13,0.28221565
1960,10,14,0.17671438
1960,10,15,0.087254666
1960,10,16,-0.088150412
1960,10,17,0.096161634
